SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
539447,BEARDSELL   ,T ,Q,14.47,14.47,13.75,14.14,14.14,14.05,6,512,7116,,INE520H01022,19-Jul-21,,
539448,INDIGO      ,A ,Q,1810,1810,1761,1765.35,1765.35,1808.9,1402,56854,101334727,,INE646L01027,19-Jul-21,,
539450,SHK         ,A ,Q,167.8,170.8,166.5,169.35,168.6,168.2,785,28550,4821575,,INE500L01026,19-Jul-21,,
539469,PANORAMA    ,XT,Q,60.05,60.9,60.05,60.9,60.9,58.05,7,310,18743,,INE258R01010,19-Jul-21,,
539470,SHREEGANES  ,X ,Q,122,122,117.25,117.4,117.3,118.25,48,17254,2041812,,INE051N01018,19-Jul-21,,
539479,GTV         ,X ,Q,21.9,21.9,19.9,21.8,21.8,20.9,113,69571,1466821,,INE910R01016,19-Jul-21,,
539486,GEETANJ     ,XT,Q,1.06,1.11,1.06,1.11,1.11,1.06,11,4964,5327,,INE263R01010,19-Jul-21,,
539487,LICNETFSEN  ,B ,Q,568.46,568.46,556.1,556.1,556.1,567.86,11,17,9504,,INF767K01OT5,19-Jul-21,,
539506,ADCON       ,XT,Q,8.99,8.99,8.55,8.99,8.99,8.99,10,341,3012,,INE805Q01010,19-Jul-21,,
539515,QUINT       ,X ,Q,347,347,311,320.65,321.95,318.05,64,1029,341228,,INE641R01017,19-Jul-21,,
539516,HDFCNIFETF  ,B ,Q,169.5,169.9,167.5,168.2,168.25,170.14,134,1899,320320,,INF179KC1965,19-Jul-21,,
539517,SXETF       ,B ,Q,569,570.42,560.1,565.98,566.35,568.17,61,581,329174,,INF179KC1973,19-Jul-21,,
539518,UDAYJEW     ,X ,Q,143.4,156.7,140,153.45,153.45,143.4,390,33419,4986410,,INE551B01012,19-Jul-21,,
539519,MAYUKH      ,X ,Q,31.25,31.85,30.4,31.15,31.2,31.25,110,64369,2005920,,INE280E01020,19-Jul-21,,
539523,ALKEM       ,A ,Q,3351.15,3462.2,3319.95,3446.9,3450,3349.75,2345,11823,40287697,,INE540L01014,19-Jul-21,,
539524,LALPATHLAB  ,A ,Q,3385,3501.4,3365.05,3449.8,3456,3415.3,1280,6712,23198714,,INE600L01024,19-Jul-21,,
539525,NAVKETAN    ,XT,Q,2.38,2.38,2.38,2.38,2.38,2.27,98,61021,145229,,INE365G01016,19-Jul-21,,
539526,SCTL        ,B ,Q,0.77,0.77,0.74,0.75,0.75,0.76,4179,2460709,1857002,,INE452S01025,19-Jul-21,,
539527,CREATIVE    ,X ,Q,355.8,355.8,339,352.6,353.75,355.8,19,520,177057,,INE146E01015,19-Jul-21,,
539528,AAYUSH      ,X ,Q,29.25,30.5,28.3,29.5,29.5,30.8,38,5246,152450,,INE430R01015,19-Jul-21,,
539542,LUXIND      ,A ,Q,3641.55,3769,3641.55,3682.2,3682.2,3682.1,1156,4101,15269312,,INE150G01020,19-Jul-21,,
539544,ABHIINFRA   ,XT,Q,4.66,4.66,4.23,4.3,4.65,4.44,47,15514,68624,,INE281P01016,19-Jul-21,,
539545,APOORVA     ,XT,Q,14.49,14.49,14.49,14.49,14.49,13.8,2,20,289,,INE217S01014,19-Jul-21,,
539546,BNL         ,X ,Q,5.93,5.93,5.87,5.87,5.87,5.77,2,16,94,,INE679E01015,19-Jul-21,,
539551,NH          ,A ,Q,515,515,490,490.95,491.7,503.85,1037,19398,9606718,,INE410P01011,19-Jul-21,,
539561,REMLIFE     ,XT,Q,131,133.1,126.2,133.1,133.1,126.8,79,9673,1246288,,INE549S01010,19-Jul-21,,
539562,AARNAV      ,X ,Q,65.3,71.9,65.3,68.05,68.05,69.5,30,2812,194219,,INE750R01016,19-Jul-21,,
539570,ACEWIN      ,M ,Q,7.24,7.24,7.24,7.24,7.24,7.62,13,124800,903552,,INE742R01013,19-Jul-21,,
539593,SHIVA       ,XT,Q,0.93,0.93,0.93,0.93,0.93,0.93,2,19,17,,INE728Q01014,19-Jul-21,,
539594,MISHTANN    ,XT,Q,7.03,7.03,7.03,7.03,7.03,6.7,63,64737,455101,,INE094S01041,19-Jul-21,,
539596,DELTA       ,X ,Q,4.9,4.9,4.9,4.9,4.9,4.9,2,530,2597,,INE681Q01015,19-Jul-21,,
539597,JSLHISAR    ,A ,Q,230,235.5,227.9,231.05,231.05,230.75,987,42534,9835661,,INE455T01018,19-Jul-21,,
539598,ORACLECR    ,XT,Q,31.25,31.25,31.25,31.25,31.25,29.8,2,250,7812,,INE727C01016,19-Jul-21,,
539620,AINFRA      ,X ,Q,30.35,30.35,29.3,29.65,29.3,29.3,18,1382,41045,,INE534E01020,19-Jul-21,,
539621,BCLENTERPR  ,X ,Q,7.5,7.5,7.4,7.4,7.4,7.5,7,22,164,,INE368E01015,19-Jul-21,,
539636,PRECAM      ,B ,Q,91.85,91.85,87.15,88.75,89.3,91.85,700,25769,2301177,,INE484I01029,19-Jul-21,,
539637,BVL         ,M ,Q,8.33,8.33,8.33,8.33,8.33,8.33,1,3000,24990,,INE562S01013,19-Jul-21,,
539658,TEAMLEASE   ,A ,Q,3834.6,3928.05,3820.7,3872.35,3850.2,3852.4,206,437,1696095,,INE985S01024,19-Jul-21,,
539659,VIDLI       ,M ,Q,23.9,23.9,23.9,23.9,23.9,22.8,4,4000,95600,,INE564S01019,19-Jul-21,,
539660,BESTAGRO    ,B ,Q,480,480,445,461.3,461.3,458.55,292,3361,1539302,,INE052T01013,19-Jul-21,,
539661,ACEMEN      ,XT,Q,39,39,36.6,38.45,38.45,38.5,38,22815,847100,,INE023R01018,19-Jul-21,,
539669,RGF         ,Z ,Q,0.99,0.99,0.95,0.99,0.99,0.99,65,80723,77518,,INE684D01025,19-Jul-21,,
539673,RCL         ,XT,Q,7.41,7.79,7.41,7.5,7.5,7.8,20,15208,112785,,INE792P01012,19-Jul-21,,
539678,QUICKHEAL   ,A ,Q,310,312.1,297.1,300.35,303,308.45,1470,51198,15700435,,INE306L01010,19-Jul-21,,
539679,KAPILRAJ    ,X ,Q,10.8,10.8,10.8,10.8,10.8,11.09,1,100,1080,,INE332Q01015,19-Jul-21,,
539686,KPEL        ,B ,Q,88,90,81,81.85,81.6,84.65,315,15262,1260010,,INE127T01013,19-Jul-21,,
539692,IFINSER     ,X ,Q,6.67,7.02,6.67,7.02,7.02,7.02,19,7580,50908,,INE064T01018,19-Jul-21,,
539697,HILIKS      ,XT,Q,14.95,15.2,13.8,15.2,15.2,14.5,30,5555,83595,,INE966Q01010,19-Jul-21,,
539725,GOKULAGRO   ,B ,Q,42.2,42.2,40,40.9,40.95,41.15,374,19792,816241,,INE314T01025,19-Jul-21,,
539730,FREDUN      ,X ,Q,410.35,424.85,400.05,408.05,408.05,410.35,136,3316,1365251,,INE194R01017,19-Jul-21,,
539742,SIMBHALS    ,T ,Q,34.85,38.4,34.8,38.4,38.4,36.6,188,88188,3265739,,INE748T01016,19-Jul-21,,
539761,VKAL        ,Z ,Q,7.15,7.15,7.15,7.15,7.15,6.82,1,10,71,,INE427T01017,19-Jul-21,,
539767,MNIL        ,X ,Q,8.85,9.09,8.23,9.09,9.09,8.66,70,236293,1970988,,INE216Q01010,19-Jul-21,,
539770,DARJEELING  ,XT,Q,4.26,4.38,4.26,4.36,4.36,4.26,45,17338,75470,,INE830S01014,19-Jul-21,,
539773,ADVIKCA     ,XT,Q,3.44,3.44,3.44,3.44,3.44,3.28,58,8888,30574,,INE178T01024,19-Jul-21,,
539784,LICNFNHGP   ,B ,Q,164.34,164.34,162,162.3,162,164.35,7,10,1626,,INF767K01PC8,19-Jul-21,,
539785,PDMJEPAPER  ,B ,Q,43.7,44.2,42.55,42.9,42.9,43.9,1211,138887,6009847,,INE865T01018,19-Jul-21,,
539787,HCG         ,A ,Q,240.4,240.55,226.25,230.25,234.85,239.7,1168,24704,5748794,,INE075I01017,19-Jul-21,,
539788,KDML        ,M ,Q,37,37,37,37,37,37.55,71,96000,3552000,,INE030U01025,19-Jul-21,,
539798,UMIYA       ,B ,Q,8.9,8.9,8.9,8.9,8.9,8.49,4,450,4005,,INE173U01015,19-Jul-21,,
539799,BHARATWIRE  ,B ,Q,77.25,82,77.25,80.85,81,80.95,51,2025,161998,,INE316L01019,19-Jul-21,,
539800,CHDCHEM     ,T ,Q,9.49,9.64,8.75,9.64,9.64,9.19,99,28705,269429,,INE043U01010,19-Jul-21,,
539807,INFIBEAM    ,A ,Q,49.5,52.6,48,49.1,49.1,50.05,7120,1902258,96550590,,INE483S01020,19-Jul-21,,
539814,LELAVOIR    ,X ,Q,57.2,57.2,46.8,47.25,46.8,52,80,48826,2335720,,INE204S01012,19-Jul-21,,
539833,SICLTD      ,X ,Q,0.38,0.38,0.38,0.38,0.38,0.37,218,1003301,381254,,INE074G01014,19-Jul-21,,
539835,SUPERIOR    ,X ,Q,190.25,190.25,152.5,178.25,180.25,190.25,191,2021,356694,,INE574R01010,19-Jul-21,,
539837,RPEL        ,B ,Q,493.45,526.75,490,514.65,525,501.7,202,7709,3862927,,INE912T01018,19-Jul-21,,
539841,LANCER      ,B ,Q,153.9,154,144.6,150.65,150.65,146.8,343,22470,3346470,,INE359U01010,19-Jul-21,,
539844,EQUITAS     ,A ,Q,130.3,130.3,125,128.1,128.1,130.4,5142,189624,24170279,,INE988K01017,19-Jul-21,,
539854,HALDER      ,X ,Q,342.85,342.85,342.85,342.85,342.85,326.55,1,50,17142,,INE115S01010,19-Jul-21,,
539861,SKIL        ,T ,Q,3.5,3.7,3.4,3.47,3.64,3.54,89,89753,313570,,INE429F01012,19-Jul-21,,
539871,THYROCARE   ,A ,Q,1320,1328,1311.05,1316.8,1316.8,1320.95,1719,16298,21507780,,INE594H01019,19-Jul-21,,
539872,BAJAJHCARE  ,B ,Q,923.15,925,900,904.05,904.05,918.15,2707,39333,35578928,,INE411U01019,19-Jul-21,,
539874,UJJIVAN     ,A ,Q,240,241.3,235,236.55,236.1,241.75,772,24968,5932798,,INE334L01012,19-Jul-21,,
539876,CROMPTON    ,A ,Q,465,476.55,460.45,464.3,466.2,466.55,2707,66604,31193639,,INE299U01018,19-Jul-21,,
539883,PILANIINVS  ,A ,Q,1995.6,2013.95,1980.1,1995.85,2008,2001.5,262,2288,4570743,,INE417C01014,19-Jul-21,,
539884,DARSHANORNA ,T ,Q,37.95,41.85,37.95,38.35,37.95,39.9,54,6976,270233,,INE671T01010,19-Jul-21,,
539889,PARAGMILK   ,A ,Q,143,144.6,140.4,141.45,141.5,143.25,1600,70181,9981764,,INE883N01014,19-Jul-21,,
539894,MADHAVIPL   ,X ,Q,5.4,5.4,5.39,5.39,5.39,5.67,288,110752,597040,,INE631R01026,19-Jul-21,,
539910,KOCL        ,XT,Q,2.97,2.97,2.97,2.97,2.97,2.83,20,10492,31161,,INE833C01012,19-Jul-21,,
539917,NAGARFERT   ,T ,Q,17.96,18.83,17.96,17.96,17.96,18.9,604,188329,3437674,,INE454M01024,19-Jul-21,,
539921,SEIL        ,T ,Q,152,152,152,152,152,154,1,25,3800,,INE440T01010,19-Jul-21,,
539938,MIL         ,XT,Q,47,47,47,47,47,44.8,22,8220,386340,,INE858Q01019,19-Jul-21,,
539939,YASHCHEM    ,B ,Q,41.25,48.4,41,48.25,48.25,40.35,1165,218571,10235686,,INE571U01010,19-Jul-21,,
539940,MAXVIL      ,B ,Q,79,82.25,78.35,80.7,80.1,79.2,1307,87212,6927190,,INE154U01015,19-Jul-21,,
539945,ICICINV20   ,B ,Q,85.68,85.88,85.27,85.45,85.48,85.84,12,422,36144,,INF109KB1WY5,19-Jul-21,,
539956,TAALENT     ,X ,Q,715,715,686,705.85,705.5,704.25,130,2386,1686126,,INE524T01011,19-Jul-21,,
539957,MGL         ,A ,Q,1131,1158.1,1131,1148,1148,1152.2,753,12703,14576834,,INE002S01010,19-Jul-21,,
539962,QFSL        ,XT,Q,0.21,0.23,0.21,0.23,0.23,0.22,153,262718,58205,,INE064D01012,19-Jul-21,,
539963,ZEAL        ,B ,Q,133.3,136,132.5,133.45,133.45,131.45,502,48158,6471144,,INE819S01017,19-Jul-21,,
539978,QUESS       ,A ,Q,776.6,793,760.3,789.4,792,772.4,1193,15062,11812548,,INE615P01015,19-Jul-21,,
539980,ICICIMCAP   ,B ,Q,97,97,95.05,95.73,95.52,96.46,93,457,43848,,INF109KB1XT3,19-Jul-21,,
539982,ASYL        ,T ,Q,12.13,12.97,12.13,12.92,12.92,12.76,3,951,11891,,INE184U01012,19-Jul-21,,
539984,HUIL        ,X ,Q,3950,3950,3760,3761,3761,3749.95,27,61,232524,,INE799B01017,19-Jul-21,,
539986,COMSYN      ,B ,Q,153,153,142,143.9,143.35,144,108,19559,2827927,,INE073V01015,19-Jul-21,,
539992,LLOYDSTEEL  ,T ,Q,3.45,3.65,3.38,3.59,3.59,3.55,2612,1790650,6259452,,INE093R01011,19-Jul-21,,
539997,KPL         ,M ,Q,172,183.95,172,183,183.95,176.5,6,24000,4226850,,INE552U01010,19-Jul-21,,
540005,LTI         ,A ,Q,4280,4465,4218.25,4381.3,4381.3,4288,6702,69190,301797051,,INE214T01019,19-Jul-21,,
540006,EASTWEST    ,X ,Q,8.1,8.2,7.95,8.03,8.03,7.91,151,84763,678993,,INE595R01023,19-Jul-21,,
540008,BSLSENETFG  ,B ,Q,499.9,504.1,496,500.28,503,490.88,34,1007,506192,,INF209KB1119,19-Jul-21,,
540023,COLORCHIPS  ,XT,Q,59.85,59.85,58.15,59.85,59.85,57,18,817,48694,,INE621I01026,19-Jul-21,,
540024,ASHARI      ,Z ,Q,2.52,2.52,2.52,2.52,2.52,2.65,34,12353,31129,,INE361S01010,19-Jul-21,,
540025,ADVENZYMES  ,A ,Q,407.7,413.4,406,407.45,407.45,414.2,2321,33940,13866570,,INE837H01020,19-Jul-21,,
540026,LAHL        ,XT,Q,6,6.3,6,6.3,6.3,6,8,372,2246,,INE213U01019,19-Jul-21,,
540027,PTIL        ,T ,Q,416.4,416.4,415.5,415.75,415.9,416.55,13,4065,1689968,,INE171P01019,19-Jul-21,,
540047,DBL         ,A ,Q,568,583.1,568,577.35,575.65,569.1,1224,22518,13005706,,INE917M01012,19-Jul-21,,
540048,SPAL        ,B ,Q,304,325.55,296.2,305.4,307.8,305.95,1073,19718,6164547,,INE212I01016,19-Jul-21,,
540061,BIGBLOC     ,B ,Q,122,122,105.15,108.15,108.85,111.45,108,2517,274887,,INE412U01017,19-Jul-21,,
540062,GOLDENCREST ,X ,Q,36.5,36.5,36.5,36.5,36.5,36.5,2,3,109,,INE222U01010,19-Jul-21,,
540063,ECS         ,XT,Q,4.04,4.22,3.86,3.86,3.86,4.03,15,2533,10272,,INE925Q01024,19-Jul-21,,
540064,FRETAIL     ,A ,Q,63,64,62.85,63.45,63.2,63,1249,109065,6915165,,INE752P01024,19-Jul-21,,
540065,RBLBANK     ,A ,Q,212.9,213.4,208.2,209.3,209.3,214.8,2984,324451,68539974,,INE976G01028,19-Jul-21,,
540073,BLS         ,B ,Q,133.2,135.5,130.3,131.4,131.9,135.7,1674,60605,8053355,,INE153T01027,19-Jul-21,,
540078,MITSU       ,B ,Q,252.3,264.35,240.5,248.15,248.15,252.3,84,4046,1004974,,INE317V01016,19-Jul-21,,
540080,NARAYANI    ,T ,Q,35,35,32.4,34.1,34,34.1,134,866,29391,,INE715T01015,19-Jul-21,,
540081,GOVNOW      ,T ,Q,2.49,2.49,2.49,2.49,2.49,2.39,1,400,996,,INE860T01019,19-Jul-21,,
540083,TVVISION    ,T ,Q,2.2,2.25,2.07,2.25,2.25,2.15,57,36403,81226,,INE871L01013,19-Jul-21,,
540084,SPICY       ,M ,Q,3.95,3.95,3.95,3.95,3.95,3.95,1,10000,39500,,INE592O01019,19-Jul-21,,
540097,VISCO       ,X ,Q,10.73,10.73,10.73,10.73,10.73,10.73,2,2701,28981,,INE890S01018,19-Jul-21,,
540108,TIAANC      ,X ,Q,43.75,48.3,43.75,43.85,43.85,46.05,1032,342629,15012817,,INE864T01011,19-Jul-21,,
540115,LTTS        ,A ,Q,3396.7,3478.25,3337,3398.4,3398.4,3399.15,4636,35691,121653187,,INE010V01017,19-Jul-21,,
540124,GNA         ,B ,Q,510.6,517,501.6,504.25,504.25,522.75,1796,22120,11266767,,INE934S01014,19-Jul-21,,
540125,RADHIKAJWE  ,M ,Q,40.85,42.7,39.5,40.35,40.65,40.85,20,33600,1364720,,INE583V01013,19-Jul-21,,
540133,ICICIPRULI  ,A ,Q,624,629,615.8,626.1,623.4,627.3,1737,195428,122352426,,INE726G01019,19-Jul-21,,
540134,IISL        ,X ,Q,4.3,4.44,4.2,4.3,4.3,4.3,14,202691,871524,,INE818R01011,19-Jul-21,,
540135,ARCFIN      ,X ,Q,7.71,7.71,7.71,7.71,7.71,7.35,21,3449,26591,,INE202R01018,19-Jul-21,,
540136,HPL         ,B ,Q,77.4,83.3,77.25,83.3,83.3,79.35,1125,92241,7551996,,INE495S01016,19-Jul-21,,
540143,SAGARSOFT   ,X ,Q,280,294.75,280,286.35,288.8,280.75,101,4645,1344947,,INE184B01012,19-Jul-21,,
540144,DRA         ,M ,Q,14.5,14.5,14,14.25,14,14.71,4,10000,143750,,INE746V01016,19-Jul-21,,
540145,VALIANTORG  ,B ,Q,1448.85,1460,1436.65,1453.35,1457.1,1436.2,623,2172,3152563,,INE565V01010,19-Jul-21,,
540146,ACML        ,M ,Q,55.4,58.15,55.4,58.15,58.15,55.4,9,9000,520600,,INE427V01013,19-Jul-21,,
540147,SHASHIJIT   ,T ,Q,27.35,27.35,27.35,27.35,27.35,26.05,1,10,273,,INE700V01013,19-Jul-21,,
540150,MHEL        ,M ,Q,29.5,29.5,29,29,29,33.45,2,6000,175500,,INE957U01011,19-Jul-21,,
540153,ENDURANCE   ,A ,Q,1649,1665.25,1615,1626.85,1627.4,1647.5,806,3855,6324541,,INE913H01037,19-Jul-21,,
540168,SUPRAP      ,XT,Q,25.95,28.35,25.9,25.9,25.9,27.25,91,13125,340607,,INE268T01015,19-Jul-21,,
540173,PNBHOUSING  ,T ,Q,724.5,724.5,692,704.05,703.9,720.6,289,5838,4108279,,INE572E01012,19-Jul-21,,
540174,SOUTHERNIN  ,XT,Q,20.6,22,19.95,20.65,21.4,21,49,1637,33654,,INE298B01010,19-Jul-21,,
540175,REGENCY     ,X ,Q,13.21,14,13.21,13.5,13.5,13.9,7,1503,20088,,INE964R01013,19-Jul-21,,
540180,VBL         ,A ,Q,797.2,797.2,774,777.85,778.4,796.7,891,8315,6495925,,INE200M01013,19-Jul-21,,
540190,FRANKLININD ,XT,Q,11.25,11.35,11.25,11.35,11.35,11.4,2,1003,11284,,INE789R01014,19-Jul-21,,
540192,LKPSEC      ,X ,Q,15.3,17.13,15.3,16.55,16.55,15.25,1003,567970,9368883,,INE341H01023,19-Jul-21,,
540198,OSIAJEE     ,X ,Q,39.75,47.1,39,45.6,45.6,39.25,1353,231032,10010703,,INE186R01013,19-Jul-21,,
540203,SFL         ,A ,Q,2284,2385.85,2284,2375.35,2380,2368.75,343,839,1986636,,INE916U01025,19-Jul-21,,
540204,NIDL        ,XT,Q,85.2,85.2,77.5,85,85,81.15,41,14164,1126549,,INE666Q01016,19-Jul-21,,
540205,AVL         ,T ,Q,1058.85,1058.85,1013.5,1058.85,1058.85,1008.45,287,4363,4610637,,INE679V01019,19-Jul-21,,
540210,TMRVL       ,T ,Q,17.85,18.6,17.5,18.25,18,17.85,102,31054,561776,,INE759V01019,19-Jul-21,,
540211,SIFL        ,XT,Q,12.63,12.63,12.32,12.32,12.32,12.96,2,3,37,,INE181T01010,19-Jul-21,,
540212,TCIEXP      ,A ,Q,1567.9,1620,1567.9,1588.45,1588.45,1582.85,1866,9104,14518174,,INE586V01016,19-Jul-21,,
540222,LAURUSLABS  ,A ,Q,668.45,674.2,659.4,664.7,665.4,668.7,3680,93022,62037759,,INE947Q01028,19-Jul-21,,
540243,NEWLIGHT    ,XT,Q,39.2,39.3,36.3,39.1,39.3,37.5,32,4675,178191,,INE835U01019,19-Jul-21,,
540253,SNTCL       ,XT,Q,1.7,1.74,1.59,1.65,1.65,1.67,88,17103,28116,,INE066E01015,19-Jul-21,,
540254,MTPL        ,X ,Q,5.42,5.53,5.42,5.45,5.45,5.7,5,129,713,,INE245H01018,19-Jul-21,,
540259,SHANGAR     ,X ,Q,9.7,10,9.15,9.73,9.7,9.67,439,66365,641891,,INE118R01024,19-Jul-21,,
540268,DHANVARSHA  ,X ,Q,777.8,785,775.7,777.5,778,782.5,136,5996,4680344,,INE615R01011,19-Jul-21,,
540293,PRICOLLTD   ,A ,Q,100,102.2,99.1,99.4,99.4,101.3,2348,131064,13171050,,INE726V01018,19-Jul-21,,
540310,CFL         ,XT,Q,5,5,5,5,5,5,1,58,290,,INE181U01018,19-Jul-21,,
540311,JITFINFRA   ,T ,Q,18.6,19.5,18.05,19.45,19.5,18.6,46,7762,145421,,INE863T01013,19-Jul-21,,
540359,PARMAX      ,XT,Q,64.55,64.55,58.5,62.95,62.95,61.5,17,1030,62597,,INE240T01014,19-Jul-21,,
540360,LLFICL      ,X ,Q,83,83.5,82.05,83.2,83.2,82.75,19,11815,978050,,INE715Q01011,19-Jul-21,,
540361,DANUBE      ,X ,Q,32.2,34.45,32.2,34.3,34.3,34.5,17,1770,57178,,INE575D01033,19-Jul-21,,
540366,RADIOCITY   ,B ,Q,25.7,25.7,25.3,25.4,25.4,25.55,157,44137,1124419,,INE919I01024,19-Jul-21,,
540376,DMART       ,A ,Q,3320,3347,3316,3331.15,3331.15,3349.4,3323,84974,284333335,,INE192R01011,19-Jul-21,,
540385,KDLL        ,XT,Q,11.9,11.9,10.79,10.79,10.79,11.35,29,2609,28820,,INE081R01016,19-Jul-21,,
540386,ONTIC       ,XT,Q,5.21,5.22,5.2,5.22,5.22,4.98,87,139032,725740,,INE989S01034,19-Jul-21,,
540393,SMLT        ,M ,Q,60.5,60.75,60.5,60.75,60.75,59.5,2,6000,363500,,INE017W01010,19-Jul-21,,
540395,CHEMCRUX    ,M ,Q,299,309.6,290,295,295,295,15,8500,2514900,,INE298W01016,19-Jul-21,,
540401,MAXIMUS     ,B ,Q,105,105,98.25,101.7,101.7,103.55,55,989,99760,,INE544W01013,19-Jul-21,,
540403,CLEDUCATE   ,B ,Q,144.8,147.4,140.4,147.4,147.4,140.4,481,20810,3035067,,INE201M01011,19-Jul-21,,
540405,OCEANIC     ,T ,Q,57.15,57.2,55.65,55.65,55.65,58.2,11,1174,66637,,INE711V01010,19-Jul-21,,
540425,SHANKARA    ,A ,Q,527.3,569,521.45,539.25,539.25,527.3,3546,57490,31351699,,INE274V01019,19-Jul-21,,
540492,STARLENT    ,M ,Q,40.5,40.5,40.1,40.3,40.1,41.4,2,10000,403000,,INE594W01034,19-Jul-21,,
540497,SCHAND      ,B ,Q,135.55,146.9,135.55,142.3,143.25,140.45,1959,98488,14028888,,INE807K01035,19-Jul-21,,
540519,MEERA       ,M ,Q,90,90,90,90,90,91,1,1200,108000,,INE343X01018,19-Jul-21,,
540526,IRBINVIT    ,IF,Q,56.05,57.75,56.05,57.65,57.32,56.3,53,145000,8243675,,INE183W23014,19-Jul-21,,
540530,HUDCO       ,A ,Q,52.45,52.45,51.4,51.65,51.75,52.65,1018,203462,10556938,,INE031A01017,19-Jul-21,,
540544,PSPPROJECT  ,A ,Q,451.55,480,451.55,467.45,467.45,472.2,2221,40442,19065786,,INE488V01015,19-Jul-21,,
540545,BGJL        ,B ,Q,20,20.7,18.8,19.2,19.35,19.75,423,67098,1282592,,INE986W01016,19-Jul-21,,
540552,AXISAEGPG   ,B ,Q,15.89,16,15.89,16,16,15.89,9,80,1278,,INF846K01ZK2,19-Jul-21,,
540565,INDIGRID    ,IF,Q,137.89,138,136.75,138,138,136.95,18,39123,5388274,,INE219X23014,19-Jul-21,,
540570,VARIMAN     ,XT,Q,41.5,41.5,40.75,40.9,40.75,41.5,11,4305,176953,,INE717F01010,19-Jul-21,,
540575,STARCEMENT  ,A ,Q,108.6,113,108.45,111.9,111.9,108.5,1650,105432,11768220,,INE460H01021,19-Jul-21,,
540595,TEJASNET    ,T ,Q,187,188.9,180,186,187,184.8,571,27547,5102063,,INE010J01012,19-Jul-21,,
540596,ERIS        ,A ,Q,760.6,771.95,750,756.7,756.8,768.3,1621,14675,11198554,,INE406M01024,19-Jul-21,,
540602,GTPL        ,B ,Q,201,204.7,180.9,184.3,185.05,199.15,1634,37727,7233172,,INE869I01013,19-Jul-21,,
540611,AUBANK      ,A ,Q,1186.3,1234,1175.65,1208.7,1208.7,1227.5,3811,53644,64622643,,INE949L01017,19-Jul-21,,
540612,ICICILOVOL  ,B ,Q,130.5,132.2,130.07,130.71,130.71,130.49,34,195,25465,,INF109KB10T8,19-Jul-21,,
540614,GGENG       ,B ,Q,26,26.3,25.35,25.55,25.55,25.8,1987,1148194,29495129,,INE694X01022,19-Jul-21,,
540615,7NR         ,B ,Q,7,7.3,6.75,6.86,7,7,97,18928,130028,,INE413X01019,19-Jul-21,,
540621,BHAGYAPROP  ,B ,Q,29.1,30.9,29.1,30.45,30.4,30.3,94,4503,135848,,INE363W01018,19-Jul-21,,
540642,SALASAR     ,B ,Q,343.9,343.9,335.7,337.2,336.75,340.2,786,4011,1355478,,INE170V01019,19-Jul-21,,
540647,GANGESSEC   ,B ,Q,99.95,100.15,92.4,94,93.8,90.1,707,30599,2947501,,INE335W01016,19-Jul-21,,
540648,PALASHSEC   ,T ,Q,78.75,78.75,71.25,78.3,78.3,75,23,4765,365337,,INE471W01019,19-Jul-21,,
540649,AVADHSUGAR  ,B ,Q,469.05,506,468.75,490.9,490.65,471.85,1149,18528,9111723,,INE349W01017,19-Jul-21,,
540650,MAGADHSUGAR ,B ,Q,327,340.05,320.05,340.05,340.05,323.9,390,7552,2549309,,INE347W01011,19-Jul-21,,
540653,SINTEXPLAST ,T ,Q,5.63,6.21,5.63,6.17,6.17,5.92,867,554526,3293226,,INE501W01021,19-Jul-21,,
540654,GSTL        ,B ,Q,66.75,69,64,67.3,66.9,66.55,504,66965,4491368,,INE632W01016,19-Jul-21,,
540669,UTINEXT50   ,B ,Q,40.33,41.2,40,40.6,40.6,40.26,46,2396,97948,,INF789F1AUW9,19-Jul-21,,
540673,SIS         ,A ,Q,500,514.95,495.25,506.3,503.95,505.95,1547,37343,18824147,,INE285J01028,19-Jul-21,,
540678,COCHINSHIP  ,A ,Q,384,386.35,380,381.2,381.2,384.65,1560,29665,11366790,,INE704P01017,19-Jul-21,,
540679,SMSLIFE     ,B ,Q,739,743.1,722.2,730.1,730,749.7,199,906,663477,,INE320X01016,19-Jul-21,,
540680,KIOCL       ,B ,Q,264.1,268.15,262.75,263.55,265,264.6,984,14170,3758503,,INE880L01014,19-Jul-21,,
540686,SMRUTHIORG  ,X ,Q,360.5,375,360.5,360.5,360.5,379.45,344,58356,21053729,,INE172E01011,19-Jul-21,,
540691,ABCAPITAL   ,A ,Q,127.8,127.8,123.15,124.45,124.45,124.5,3699,430441,54016573,,INE674K01013,19-Jul-21,,
540692,APEX        ,A ,Q,383,393.35,373.65,377.7,379.05,384.65,654,10042,3830992,,INE346W01013,19-Jul-21,,
540693,SHISHIND    ,T ,Q,61.75,64.8,61.75,64.8,64.8,61.75,2,197,12500,,INE145Y01015,19-Jul-21,,
540694,ANG         ,M ,Q,213.7,213.7,213.7,213.7,213.7,203.55,6,11200,2393440,,INE236W01016,19-Jul-21,,
540696,KCDGROUP    ,XT,Q,33,33,32.5,32.5,32.5,34.2,5,139,4518,,INE185U01027,19-Jul-21,,
